Weighted Random Sampling Comparison on 100000 Trials
---------------------------------------------
Difference is bigger than 1%p in the following indices: []
Elapsed time: Naive: 966.861792ms, Fenwick: 997.026459ms, Python: 28.707154989s

---------------------------------------------
Probability(%) of each element being selected:
Element	| Naive	| Fenw	| Pyth	| Diff(Max-Min)
2080	| 0.08	| 0.07	| 0.09	| 0.02
2081	| 0.02	| 0.03	| 0.02	| 0.02
2082	| 0.12	| 0.13	| 0.16	| 0.05
2083	| 0.21	| 0.19	| 0.21	| 0.02
2084	| 0.25	| 0.27	| 0.26	| 0.02
2085	| 0.02	| 0.02	| 0.02	| 0.00
2086	| 0.22	| 0.25	| 0.27	| 0.04
2087	| 0.06	| 0.05	| 0.07	| 0.02
2088	| 0.17	| 0.19	| 0.16	| 0.03
2089	| 0.07	| 0.09	| 0.07	| 0.02
2090	| 0.32	| 0.32	| 0.33	| 0.02
2091	| 0.34	| 0.33	| 0.34	| 0.01
2092	| 0.20	| 0.20	| 0.19	| 0.01
2093	| 0.12	| 0.10	| 0.11	| 0.02
2094	| 0.00	| 0.01	| 0.01	| 0.01
2095	| 0.30	| 0.30	| 0.30	| 0.00
2096	| 0.22	| 0.18	| 0.23	| 0.06
2097	| 0.12	| 0.12	| 0.13	| 0.01
2098	| 0.05	| 0.03	| 0.06	| 0.03
2099	| 0.23	| 0.23	| 0.25	| 0.02
2100	| 0.11	| 0.09	| 0.09	| 0.01
2101	| 0.32	| 0.32	| 0.34	| 0.02
2102	| 0.15	| 0.15	| 0.16	| 0.01
2103	| 0.20	| 0.19	| 0.19	| 0.02
2104	| 0.28	| 0.27	| 0.27	| 0.02
2105	| 0.30	| 0.33	| 0.34	| 0.04
2106	| 0.23	| 0.25	| 0.24	| 0.03
2107	| 0.11	| 0.09	| 0.07	| 0.04
2108	| 0.16	| 0.17	| 0.16	| 0.01
2109	| 0.16	| 0.16	| 0.17	| 0.01
2110	| 0.24	| 0.24	| 0.24	| 0.00
2111	| 0.34	| 0.33	| 0.33	| 0.01
2112	| 0.34	| 0.32	| 0.32	| 0.02
2113	| 0.13	| 0.09	| 0.08	| 0.04
2114	| 0.24	| 0.19	| 0.21	| 0.05
2115	| 0.24	| 0.24	| 0.24	| 0.00
2116	| 0.27	| 0.25	| 0.24	| 0.03
2117	| 0.22	| 0.24	| 0.22	| 0.02
2118	| 0.07	| 0.08	| 0.07	| 0.01
2119	| 0.27	| 0.28	| 0.26	| 0.02
2120	| 0.20	| 0.20	| 0.19	| 0.01
2121	| 0.06	| 0.06	| 0.07	| 0.01
2122	| 0.25	| 0.27	| 0.27	| 0.03
2123	| 0.06	| 0.08	| 0.09	| 0.03
2124	| 0.11	| 0.11	| 0.10	| 0.01
2125	| 0.30	| 0.33	| 0.34	| 0.04
2126	| 0.32	| 0.34	| 0.36	| 0.04
2127	| 0.13	| 0.12	| 0.11	| 0.02
2128	| 0.36	| 0.34	| 0.34	| 0.02
2129	| 0.01	| 0.01	| 0.01	| 0.00
2130	| 0.16	| 0.15	| 0.15	| 0.01
2131	| 0.01	| 0.01	| 0.00	| 0.01
2132	| 0.14	| 0.13	| 0.15	| 0.02
2133	| 0.03	| 0.03	| 0.02	| 0.01
2134	| 0.29	| 0.29	| 0.28	| 0.01
2135	| 0.26	| 0.24	| 0.25	| 0.02
2136	| 0.29	| 0.28	| 0.23	| 0.05
2137	| 0.31	| 0.29	| 0.30	| 0.02
2138	| 0.34	| 0.30	| 0.33	| 0.04
2139	| 0.07	| 0.08	| 0.06	| 0.02
2140	| 0.33	| 0.33	| 0.32	| 0.01
2141	| 0.01	| 0.01	| 0.01	| 0.01
2142	| 0.24	| 0.24	| 0.24	| 0.00
2143	| 0.03	| 0.03	| 0.03	| 0.01
2144	| 0.26	| 0.23	| 0.27	| 0.04
2145	| 0.03	| 0.03	| 0.01	| 0.01
2146	| 0.21	| 0.19	| 0.16	| 0.06
2147	| 0.32	| 0.36	| 0.36	| 0.04
2148	| 0.28	| 0.32	| 0.28	| 0.04
2149	| 0.22	| 0.24	| 0.26	| 0.04
2150	| 0.02	| 0.02	| 0.03	| 0.01
2151	| 0.06	| 0.07	| 0.06	| 0.01
2152	| 0.29	| 0.28	| 0.29	| 0.02
2153	| 0.09	| 0.08	| 0.08	| 0.01
2154	| 0.03	| 0.03	| 0.03	| 0.01
2155	| 0.20	| 0.19	| 0.20	| 0.01
2156	| 0.04	| 0.04	| 0.04	| 0.00
2157	| 0.01	| 0.01	| 0.01	| 0.00
2158	| 0.02	| 0.01	| 0.02	| 0.01
2159	| 0.11	| 0.15	| 0.13	| 0.04
2160	| 0.12	| 0.10	| 0.10	| 0.02
2161	| 0.04	| 0.04	| 0.04	| 0.00
2162	| 0.12	| 0.13	| 0.10	| 0.03
2163	| 0.22	| 0.19	| 0.23	| 0.03
2164	| 0.11	| 0.12	| 0.10	| 0.02
2165	| 0.17	| 0.21	| 0.17	| 0.04
2166	| 0.26	| 0.26	| 0.29	| 0.04
2167	| 0.08	| 0.08	| 0.10	| 0.02
2168	| 0.01	| 0.01	| 0.01	| 0.00
2169	| 0.08	| 0.11	| 0.09	| 0.04
2170	| 0.22	| 0.20	| 0.23	| 0.03
2171	| 0.18	| 0.15	| 0.16	| 0.03
2172	| 0.09	| 0.10	| 0.10	| 0.01
2173	| 0.09	| 0.11	| 0.09	| 0.02
2174	| 0.33	| 0.30	| 0.31	| 0.02
2175	| 0.07	| 0.07	| 0.06	| 0.01
2176	| 0.16	| 0.17	| 0.13	| 0.04
2177	| 0.33	| 0.34	| 0.34	| 0.02
2178	| 0.01	| 0.01	| 0.01	| 0.00
2179	| 0.15	| 0.14	| 0.14	| 0.01
2180	| 0.33	| 0.32	| 0.31	| 0.02
2181	| 0.08	| 0.09	| 0.08	| 0.02
2182	| 0.24	| 0.26	| 0.24	| 0.02
2183	| 0.32	| 0.30	| 0.33	| 0.03
2184	| 0.29	| 0.30	| 0.32	| 0.03
2185	| 0.27	| 0.26	| 0.24	| 0.04
2186	| 0.20	| 0.22	| 0.20	| 0.03
2187	| 0.30	| 0.28	| 0.30	| 0.02
2188	| 0.11	| 0.11	| 0.10	| 0.01
2189	| 0.08	| 0.07	| 0.07	| 0.01
2190	| 0.27	| 0.22	| 0.25	| 0.05
2191	| 0.24	| 0.22	| 0.22	| 0.02
2192	| 0.11	| 0.09	| 0.09	| 0.02
2193	| 0.02	| 0.02	| 0.03	| 0.01
2194	| 0.07	| 0.06	| 0.06	| 0.00
2195	| 0.03	| 0.01	| 0.02	| 0.01
2196	| 0.17	| 0.21	| 0.20	| 0.04
2197	| 0.18	| 0.18	| 0.18	| 0.01
2198	| 0.18	| 0.15	| 0.17	| 0.03
2199	| 0.21	| 0.20	| 0.19	| 0.02
2200	| 0.05	| 0.04	| 0.04	| 0.01
2201	| 0.08	| 0.06	| 0.07	| 0.01
2202	| 0.12	| 0.11	| 0.11	| 0.02
2203	| 0.31	| 0.28	| 0.27	| 0.04
2204	| 0.02	| 0.03	| 0.02	| 0.01
2205	| 0.11	| 0.12	| 0.11	| 0.01
2206	| 0.21	| 0.20	| 0.18	| 0.03
2207	| 0.22	| 0.22	| 0.21	| 0.01
2208	| 0.05	| 0.06	| 0.06	| 0.01
2209	| 0.10	| 0.07	| 0.08	| 0.04
2210	| 0.30	| 0.28	| 0.29	| 0.02
2211	| 0.32	| 0.33	| 0.32	| 0.01
2212	| 0.02	| 0.02	| 0.03	| 0.01
2213	| 0.03	| 0.03	| 0.03	| 0.01
2214	| 0.33	| 0.31	| 0.32	| 0.02
2215	| 0.01	| 0.01	| 0.01	| 0.01
2216	| 0.32	| 0.33	| 0.34	| 0.02
2217	| 0.32	| 0.34	| 0.31	| 0.02
2218	| 0.13	| 0.13	| 0.13	| 0.00
2219	| 0.29	| 0.34	| 0.30	| 0.06
2220	| 0.09	| 0.09	| 0.07	| 0.02
2221	| 0.08	| 0.07	| 0.08	| 0.01
2222	| 0.11	| 0.10	| 0.12	| 0.02
2223	| 0.17	| 0.19	| 0.18	| 0.02
2224	| 0.18	| 0.19	| 0.19	| 0.02
2225	| 0.20	| 0.22	| 0.21	| 0.02
2226	| 0.27	| 0.29	| 0.26	| 0.03
2227	| 0.09	| 0.10	| 0.07	| 0.03
2228	| 0.21	| 0.22	| 0.22	| 0.01
2229	| 0.06	| 0.06	| 0.05	| 0.01
2230	| 0.31	| 0.29	| 0.31	| 0.02
2231	| 0.19	| 0.21	| 0.18	| 0.03
2232	| 0.25	| 0.25	| 0.26	| 0.01
2233	| 0.01	| 0.01	| 0.01	| 0.00
2234	| 0.19	| 0.20	| 0.21	| 0.02
2235	| 0.27	| 0.26	| 0.25	| 0.02
2236	| 0.03	| 0.04	| 0.05	| 0.01
2237	| 0.02	| 0.03	| 0.02	| 0.01
2238	| 0.22	| 0.21	| 0.24	| 0.03
2239	| 0.12	| 0.15	| 0.13	| 0.03
2240	| 0.13	| 0.13	| 0.13	| 0.01
2241	| 0.07	| 0.07	| 0.09	| 0.02
2242	| 0.23	| 0.22	| 0.22	| 0.01
2243	| 0.11	| 0.13	| 0.12	| 0.01
2244	| 0.21	| 0.22	| 0.20	| 0.02
2245	| 0.25	| 0.26	| 0.25	| 0.01
2246	| 0.00	| 0.00	| 0.01	| 0.01
2247	| 0.09	| 0.09	| 0.09	| 0.01
2248	| 0.08	| 0.09	| 0.10	| 0.02
2249	| 0.34	| 0.31	| 0.36	| 0.05
2250	| 0.23	| 0.23	| 0.23	| 0.00
2251	| 0.05	| 0.04	| 0.05	| 0.01
2252	| 0.19	| 0.20	| 0.20	| 0.01
2253	| 0.21	| 0.20	| 0.19	| 0.01
2254	| 0.35	| 0.33	| 0.35	| 0.02
2255	| 0.05	| 0.05	| 0.05	| 0.00
2256	| 0.15	| 0.14	| 0.14	| 0.01
2257	| 0.06	| 0.07	| 0.07	| 0.01
2258	| 0.28	| 0.26	| 0.26	| 0.02
2259	| 0.24	| 0.24	| 0.21	| 0.03
2260	| 0.32	| 0.33	| 0.33	| 0.01
2261	| 0.22	| 0.21	| 0.20	| 0.02
2262	| 0.07	| 0.07	| 0.09	| 0.02
2263	| 0.29	| 0.27	| 0.31	| 0.04
2264	| 0.24	| 0.23	| 0.20	| 0.04
2265	| 0.20	| 0.15	| 0.17	| 0.05
2266	| 0.29	| 0.32	| 0.31	| 0.03
2267	| 0.29	| 0.32	| 0.30	| 0.03
2268	| 0.12	| 0.11	| 0.12	| 0.01
2269	| 0.13	| 0.12	| 0.16	| 0.05
2270	| 0.14	| 0.13	| 0.14	| 0.01
2271	| 0.30	| 0.29	| 0.31	| 0.02
2272	| 0.19	| 0.19	| 0.19	| 0.00
2273	| 0.33	| 0.32	| 0.31	| 0.01
2274	| 0.11	| 0.09	| 0.10	| 0.02
2275	| 0.13	| 0.10	| 0.11	| 0.03
2276	| 0.16	| 0.20	| 0.19	| 0.04
2277	| 0.11	| 0.10	| 0.11	| 0.01
2278	| 0.30	| 0.33	| 0.28	| 0.04
2279	| 0.11	| 0.13	| 0.14	| 0.03
2280	| 0.22	| 0.22	| 0.20	| 0.02
2281	| 0.12	| 0.13	| 0.12	| 0.01
2282	| 0.15	| 0.14	| 0.13	| 0.02
2283	| 0.18	| 0.19	| 0.16	| 0.03
2284	| 0.00	| 0.00	| 0.00	| 0.00
2285	| 0.10	| 0.10	| 0.10	| 0.00
2286	| 0.08	| 0.09	| 0.08	| 0.01
2287	| 0.11	| 0.09	| 0.10	| 0.02
2288	| 0.25	| 0.29	| 0.30	| 0.04
2289	| 0.25	| 0.26	| 0.23	| 0.02
2290	| 0.12	| 0.13	| 0.11	| 0.03
2291	| 0.01	| 0.01	| 0.01	| 0.01
2292	| 0.22	| 0.24	| 0.20	| 0.04
2293	| 0.24	| 0.27	| 0.24	| 0.03
2294	| 0.07	| 0.05	| 0.06	| 0.01
2295	| 0.19	| 0.21	| 0.18	| 0.03
2296	| 0.20	| 0.21	| 0.20	| 0.01
2297	| 0.16	| 0.15	| 0.18	| 0.03
2298	| 0.15	| 0.15	| 0.15	| 0.00
2299	| 0.02	| 0.01	| 0.02	| 0.01
2300	| 0.14	| 0.16	| 0.15	| 0.02
2301	| 0.11	| 0.11	| 0.11	| 0.01
2302	| 0.05	| 0.05	| 0.04	| 0.01
2303	| 0.30	| 0.30	| 0.30	| 0.01
2304	| 0.33	| 0.30	| 0.35	| 0.05
2305	| 0.22	| 0.22	| 0.22	| 0.01
2306	| 0.26	| 0.27	| 0.28	| 0.03
2307	| 0.23	| 0.22	| 0.24	| 0.02
2308	| 0.23	| 0.19	| 0.22	| 0.04
2309	| 0.22	| 0.16	| 0.18	| 0.06
2310	| 0.18	| 0.15	| 0.17	| 0.03
2311	| 0.11	| 0.11	| 0.10	| 0.01
2312	| 0.21	| 0.22	| 0.21	| 0.01
2313	| 0.08	| 0.09	| 0.08	| 0.01
2314	| 0.17	| 0.16	| 0.16	| 0.01
2315	| 0.25	| 0.26	| 0.24	| 0.02
2316	| 0.33	| 0.30	| 0.34	| 0.04
2317	| 0.33	| 0.29	| 0.34	| 0.05
2318	| 0.27	| 0.27	| 0.25	| 0.02
2319	| 0.31	| 0.26	| 0.25	| 0.06
2320	| 0.09	| 0.07	| 0.07	| 0.02
2321	| 0.21	| 0.18	| 0.20	| 0.03
2322	| 0.05	| 0.04	| 0.03	| 0.02
2323	| 0.29	| 0.27	| 0.28	| 0.01
2324	| 0.16	| 0.14	| 0.16	| 0.01
2325	| 0.25	| 0.24	| 0.22	| 0.03
2326	| 0.31	| 0.30	| 0.32	| 0.01
2327	| 0.18	| 0.16	| 0.17	| 0.02
2328	| 0.04	| 0.04	| 0.05	| 0.01
2329	| 0.13	| 0.12	| 0.11	| 0.03
2330	| 0.17	| 0.19	| 0.16	| 0.03
2331	| 0.33	| 0.31	| 0.30	| 0.03
2332	| 0.21	| 0.22	| 0.22	| 0.01
2333	| 0.11	| 0.10	| 0.11	| 0.02
2334	| 0.17	| 0.14	| 0.12	| 0.05
2335	| 0.04	| 0.04	| 0.05	| 0.01
2336	| 0.08	| 0.09	| 0.07	| 0.02
2337	| 0.25	| 0.26	| 0.25	| 0.01
2338	| 0.20	| 0.21	| 0.21	| 0.01
2339	| 0.07	| 0.06	| 0.07	| 0.02
2340	| 0.15	| 0.15	| 0.14	| 0.01
2341	| 0.03	| 0.04	| 0.04	| 0.01
2342	| 0.32	| 0.31	| 0.33	| 0.02
2343	| 0.24	| 0.20	| 0.24	| 0.04
2344	| 0.36	| 0.32	| 0.30	| 0.06
2345	| 0.09	| 0.09	| 0.08	| 0.01
2346	| 0.29	| 0.26	| 0.29	| 0.04
2347	| 0.06	| 0.06	| 0.06	| 0.01
2348	| 0.16	| 0.14	| 0.14	| 0.02
2349	| 0.01	| 0.01	| 0.01	| 0.00
2350	| 0.00	| 0.01	| 0.01	| 0.01
2351	| 0.16	| 0.18	| 0.21	| 0.05
2352	| 0.20	| 0.20	| 0.19	| 0.01
2353	| 0.23	| 0.20	| 0.22	| 0.02
2354	| 0.13	| 0.14	| 0.14	| 0.01
2355	| 0.29	| 0.31	| 0.32	| 0.03
2356	| 0.10	| 0.12	| 0.12	| 0.02
2357	| 0.25	| 0.26	| 0.27	| 0.02
2358	| 0.00	| 0.00	| 0.00	| 0.00
2359	| 0.14	| 0.17	| 0.14	| 0.03
2360	| 0.26	| 0.24	| 0.24	| 0.02
2361	| 0.17	| 0.16	| 0.16	| 0.01
2362	| 0.11	| 0.08	| 0.10	| 0.03
2363	| 0.18	| 0.17	| 0.17	| 0.01
2364	| 0.23	| 0.27	| 0.28	| 0.05
2365	| 0.04	| 0.03	| 0.03	| 0.01
2366	| 0.08	| 0.10	| 0.09	| 0.02
2367	| 0.29	| 0.31	| 0.31	| 0.02
2368	| 0.10	| 0.10	| 0.14	| 0.04
2369	| 0.06	| 0.08	| 0.06	| 0.02
2370	| 0.32	| 0.34	| 0.32	| 0.02
2371	| 0.07	| 0.08	| 0.07	| 0.01
2372	| 0.08	| 0.06	| 0.08	| 0.03
2373	| 0.16	| 0.15	| 0.15	| 0.01
2374	| 0.17	| 0.16	| 0.17	| 0.01
2375	| 0.14	| 0.15	| 0.15	| 0.01
2376	| 0.21	| 0.21	| 0.24	| 0.03
2377	| 0.26	| 0.25	| 0.29	| 0.04
2378	| 0.03	| 0.03	| 0.04	| 0.01
2379	| 0.29	| 0.32	| 0.29	| 0.03
2380	| 0.10	| 0.10	| 0.11	| 0.01
2381	| 0.09	| 0.11	| 0.10	| 0.02
2382	| 0.03	| 0.02	| 0.03	| 0.01
2383	| 0.26	| 0.23	| 0.25	| 0.02
2384	| 0.12	| 0.11	| 0.11	| 0.01
2385	| 0.18	| 0.17	| 0.17	| 0.01
2386	| 0.21	| 0.24	| 0.24	| 0.03
2387	| 0.10	| 0.11	| 0.13	| 0.03
2388	| 0.32	| 0.30	| 0.33	| 0.03
2389	| 0.16	| 0.16	| 0.18	| 0.03
2390	| 0.10	| 0.09	| 0.10	| 0.01
2391	| 0.08	| 0.10	| 0.09	| 0.02
2392	| 0.01	| 0.01	| 0.01	| 0.00
2393	| 0.01	| 0.01	| 0.00	| 0.00
2394	| 0.18	| 0.16	| 0.18	| 0.02
2395	| 0.17	| 0.17	| 0.14	| 0.04
2396	| 0.28	| 0.28	| 0.31	| 0.03
2397	| 0.07	| 0.08	| 0.07	| 0.01
2398	| 0.12	| 0.13	| 0.10	| 0.03
2399	| 0.09	| 0.07	| 0.08	| 0.02
2400	| 0.09	| 0.09	| 0.09	| 0.01
2401	| 0.29	| 0.30	| 0.27	| 0.03
2402	| 0.13	| 0.13	| 0.13	| 0.01
2403	| 0.14	| 0.14	| 0.14	| 0.00
2404	| 0.18	| 0.19	| 0.20	| 0.02
2405	| 0.14	| 0.16	| 0.15	| 0.02
2406	| 0.26	| 0.33	| 0.28	| 0.07
2407	| 0.16	| 0.15	| 0.16	| 0.02
2408	| 0.02	| 0.02	| 0.02	| 0.00
2409	| 0.12	| 0.13	| 0.12	| 0.02
2410	| 0.13	| 0.15	| 0.15	| 0.02
2411	| 0.23	| 0.23	| 0.23	| 0.01
2412	| 0.06	| 0.06	| 0.05	| 0.01
2413	| 0.22	| 0.23	| 0.25	| 0.03
2414	| 0.03	| 0.06	| 0.05	| 0.02
2415	| 0.21	| 0.22	| 0.19	| 0.03
2416	| 0.27	| 0.21	| 0.25	| 0.05
2417	| 0.17	| 0.16	| 0.17	| 0.02
2418	| 0.31	| 0.28	| 0.29	| 0.03
2419	| 0.04	| 0.03	| 0.04	| 0.01
2420	| 0.13	| 0.14	| 0.13	| 0.01
2421	| 0.06	| 0.05	| 0.06	| 0.01
2422	| 0.09	| 0.10	| 0.09	| 0.01
2423	| 0.09	| 0.10	| 0.10	| 0.01
2424	| 0.28	| 0.29	| 0.29	| 0.01
2425	| 0.12	| 0.14	| 0.11	| 0.02
2426	| 0.13	| 0.10	| 0.12	| 0.03
2427	| 0.21	| 0.21	| 0.16	| 0.05
2428	| 0.30	| 0.32	| 0.30	| 0.02
2429	| 0.05	| 0.05	| 0.05	| 0.00
2430	| 0.29	| 0.30	| 0.30	| 0.01
2431	| 0.00	| 0.00	| 0.01	| 0.00
2432	| 0.21	| 0.22	| 0.25	| 0.04
2433	| 0.32	| 0.31	| 0.33	| 0.01
2434	| 0.09	| 0.07	| 0.07	| 0.02
2435	| 0.06	| 0.06	| 0.07	| 0.02
2436	| 0.28	| 0.29	| 0.28	| 0.01
2437	| 0.23	| 0.22	| 0.26	| 0.04
2438	| 0.06	| 0.04	| 0.08	| 0.04
2439	| 0.17	| 0.16	| 0.16	| 0.00
2440	| 0.07	| 0.05	| 0.06	| 0.02
2441	| 0.19	| 0.16	| 0.16	| 0.03
2442	| 0.16	| 0.14	| 0.15	| 0.02
2443	| 0.35	| 0.33	| 0.32	| 0.03
2444	| 0.07	| 0.07	| 0.09	| 0.03
2445	| 0.26	| 0.24	| 0.27	| 0.02
2446	| 0.13	| 0.20	| 0.16	| 0.07
2447	| 0.20	| 0.20	| 0.21	| 0.01
2448	| 0.16	| 0.18	| 0.19	| 0.03
2449	| 0.28	| 0.27	| 0.25	| 0.02
2450	| 0.35	| 0.33	| 0.32	| 0.03
2451	| 0.29	| 0.25	| 0.27	| 0.04
2452	| 0.23	| 0.25	| 0.24	| 0.02
2453	| 0.03	| 0.02	| 0.03	| 0.01
2454	| 0.07	| 0.06	| 0.06	| 0.01
2455	| 0.24	| 0.25	| 0.23	| 0.01
2456	| 0.01	| 0.01	| 0.01	| 0.01
2457	| 0.12	| 0.13	| 0.12	| 0.01
2458	| 0.30	| 0.31	| 0.32	| 0.01
2459	| 0.17	| 0.15	| 0.18	| 0.02
2460	| 0.14	| 0.14	| 0.15	| 0.01
2461	| 0.11	| 0.12	| 0.10	| 0.02
2462	| 0.13	| 0.12	| 0.12	| 0.01
2463	| 0.10	| 0.12	| 0.10	| 0.01
2464	| 0.08	| 0.08	| 0.07	| 0.01
2465	| 0.12	| 0.10	| 0.10	| 0.02
2466	| 0.08	| 0.09	| 0.08	| 0.01
2467	| 0.22	| 0.21	| 0.24	| 0.03
2468	| 0.27	| 0.29	| 0.29	| 0.02
2469	| 0.31	| 0.28	| 0.31	| 0.03
2470	| 0.18	| 0.16	| 0.16	| 0.01
2471	| 0.24	| 0.21	| 0.22	| 0.03
2472	| 0.34	| 0.32	| 0.29	| 0.05
2473	| 0.28	| 0.30	| 0.29	| 0.02
2474	| 0.29	| 0.30	| 0.28	| 0.02
2475	| 0.06	| 0.04	| 0.06	| 0.01
2476	| 0.12	| 0.13	| 0.11	| 0.02
2477	| 0.18	| 0.16	| 0.17	| 0.01
2478	| 0.18	| 0.15	| 0.16	| 0.02
2479	| 0.21	| 0.17	| 0.18	| 0.04
2480	| 0.29	| 0.31	| 0.34	| 0.06
2481	| 0.04	| 0.05	| 0.03	| 0.01
2482	| 0.17	| 0.15	| 0.17	| 0.03
2483	| 0.12	| 0.15	| 0.14	| 0.03
2484	| 0.18	| 0.18	| 0.17	| 0.02
2485	| 0.23	| 0.29	| 0.29	| 0.06
2486	| 0.18	| 0.16	| 0.17	| 0.01
2487	| 0.22	| 0.25	| 0.24	| 0.03
2488	| 0.16	| 0.15	| 0.17	| 0.02
2489	| 0.28	| 0.26	| 0.28	| 0.03
2490	| 0.06	| 0.04	| 0.04	| 0.01
2491	| 0.20	| 0.20	| 0.20	| 0.01
2492	| 0.00	| 0.00	| 0.00	| 0.00
2493	| 0.13	| 0.13	| 0.14	| 0.01
2494	| 0.20	| 0.20	| 0.22	| 0.02
2495	| 0.01	| 0.02	| 0.01	| 0.00
2496	| 0.24	| 0.25	| 0.22	| 0.03
2497	| 0.24	| 0.26	| 0.24	| 0.02
2498	| 0.06	| 0.05	| 0.04	| 0.02
2499	| 0.30	| 0.28	| 0.30	| 0.02
2500	| 0.01	| 0.01	| 0.01	| 0.00
2501	| 0.29	| 0.33	| 0.29	| 0.04
2502	| 0.28	| 0.27	| 0.26	| 0.02
2503	| 0.28	| 0.29	| 0.31	| 0.04
2504	| 0.18	| 0.18	| 0.20	| 0.02
2505	| 0.20	| 0.19	| 0.23	| 0.03
2506	| 0.36	| 0.30	| 0.36	| 0.05
2507	| 0.23	| 0.21	| 0.24	| 0.03
2508	| 0.28	| 0.25	| 0.26	| 0.03
2509	| 0.09	| 0.09	| 0.08	| 0.01
2510	| 0.07	| 0.08	| 0.09	| 0.02
2511	| 0.06	| 0.07	| 0.07	| 0.01
2512	| 0.29	| 0.29	| 0.29	| 0.01
2513	| 0.31	| 0.30	| 0.32	| 0.02
2514	| 0.27	| 0.26	| 0.26	| 0.01
2515	| 0.25	| 0.26	| 0.27	| 0.02
2516	| 0.28	| 0.24	| 0.24	| 0.04
2517	| 0.21	| 0.16	| 0.19	| 0.05
2518	| 0.29	| 0.30	| 0.25	| 0.05
2519	| 0.28	| 0.26	| 0.29	| 0.03
2520	| 0.12	| 0.12	| 0.13	| 0.01
2521	| 0.32	| 0.33	| 0.33	| 0.02
2522	| 0.24	| 0.27	| 0.23	| 0.04
2523	| 0.30	| 0.31	| 0.26	| 0.04
2524	| 0.05	| 0.05	| 0.05	| 0.01
2525	| 0.10	| 0.09	| 0.08	| 0.01
2526	| 0.17	| 0.18	| 0.17	| 0.01
2527	| 0.00	| 0.00	| 0.01	| 0.00
2528	| 0.18	| 0.15	| 0.17	| 0.02
2529	| 0.19	| 0.18	| 0.19	| 0.01
2530	| 0.15	| 0.15	| 0.14	| 0.01
2531	| 0.12	| 0.12	| 0.11	| 0.01
2532	| 0.30	| 0.27	| 0.29	| 0.02
2533	| 0.04	| 0.04	| 0.04	| 0.01
2534	| 0.09	| 0.07	| 0.10	| 0.03
2535	| 0.01	| 0.01	| 0.01	| 0.00
2536	| 0.01	| 0.01	| 0.02	| 0.00
2537	| 0.22	| 0.27	| 0.23	| 0.05
2538	| 0.04	| 0.03	| 0.03	| 0.01
2539	| 0.06	| 0.07	| 0.06	| 0.01
2540	| 0.07	| 0.07	| 0.07	| 0.00
2541	| 0.30	| 0.31	| 0.31	| 0.01
2542	| 0.07	| 0.08	| 0.08	| 0.01
2543	| 0.33	| 0.29	| 0.34	| 0.05
2544	| 0.26	| 0.26	| 0.23	| 0.03
2545	| 0.19	| 0.22	| 0.18	| 0.04
2546	| 0.09	| 0.08	| 0.11	| 0.02
2547	| 0.31	| 0.30	| 0.27	| 0.04
2548	| 0.14	| 0.16	| 0.17	| 0.03
2549	| 0.23	| 0.20	| 0.20	| 0.03
2550	| 0.26	| 0.29	| 0.27	| 0.03
2551	| 0.07	| 0.06	| 0.06	| 0.01
2552	| 0.23	| 0.23	| 0.24	| 0.00
2553	| 0.10	| 0.11	| 0.11	| 0.01
2554	| 0.27	| 0.28	| 0.27	| 0.01
2555	| 0.30	| 0.30	| 0.31	| 0.01
2556	| 0.25	| 0.26	| 0.25	| 0.01
2557	| 0.29	| 0.27	| 0.27	| 0.02
2558	| 0.23	| 0.26	| 0.26	| 0.03
2559	| 0.18	| 0.18	| 0.17	| 0.01
2560	| 0.08	| 0.08	| 0.07	| 0.01
2561	| 0.17	| 0.20	| 0.17	| 0.03
2562	| 0.14	| 0.17	| 0.16	| 0.03
2563	| 0.02	| 0.03	| 0.03	| 0.01
2564	| 0.02	| 0.02	| 0.03	| 0.01
2565	| 0.15	| 0.16	| 0.14	| 0.02
2566	| 0.09	| 0.08	| 0.08	| 0.01
2567	| 0.20	| 0.19	| 0.20	| 0.00
2568	| 0.08	| 0.08	| 0.08	| 0.00
2569	| 0.07	| 0.06	| 0.07	| 0.01
2570	| 0.00	| 0.01	| 0.00	| 0.00
2571	| 0.08	| 0.09	| 0.09	| 0.01
2572	| 0.29	| 0.29	| 0.28	| 0.01
2573	| 0.18	| 0.12	| 0.12	| 0.06
2574	| 0.02	| 0.03	| 0.03	| 0.01
2575	| 0.24	| 0.22	| 0.22	| 0.02
2576	| 0.14	| 0.13	| 0.11	| 0.02
2577	| 0.21	| 0.24	| 0.21	| 0.03
2578	| 0.33	| 0.30	| 0.29	| 0.04
2579	| 0.09	| 0.07	| 0.08	| 0.02
2580	| 0.34	| 0.34	| 0.30	| 0.04
2581	| 0.16	| 0.16	| 0.16	| 0.01
2582	| 0.04	| 0.06	| 0.05	| 0.01
2583	| 0.08	| 0.09	| 0.07	| 0.02
2584	| 0.28	| 0.26	| 0.28	| 0.02
2585	| 0.07	| 0.07	| 0.08	| 0.01
2586	| 0.03	| 0.02	| 0.03	| 0.01
2587	| 0.16	| 0.14	| 0.16	| 0.02
2588	| 0.25	| 0.23	| 0.27	| 0.04
2589	| 0.32	| 0.28	| 0.30	| 0.05
2590	| 0.23	| 0.23	| 0.24	| 0.01
2591	| 0.06	| 0.07	| 0.07	| 0.01
